accel_chest_x,accel_chest_y,accel_chest_z,ecg_1,ecg_2,accel_ankle_x,accel_ankle_y,accel_ankle_z,gyro_ankle_x,gyro_ankle_y,gyro_ankle_z,magnet_ankle_x,magnet_ankle_y,magnet_ankle_z,accel_arm_x,accel_arm_y,accel_arm_z,gyro_arm_x,gyro_arm_y,gyro_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,actividad
-9.8034,0.26925,0.64529,0.025118,-0.1214,1.9402,-9.5765,0.76975,-0.19295,-0.92871,-0.53045,1.1098,0.35587,-0.89156,-2.5772,-9.4262,1.3829,0.11176,-1.0637,-0.35129,-0.36473,-0.5661,-2.5287,0
-9.6523,0.29179,0.5631,0.058608,-0.050235,2.1414,-9.4694,0.58961,-0.19295,-0.92871,-0.53045,0.9335,0.35764,-1.0323,-2.6012,-9.2155,1.4455,0.11176,-1.0637,-0.35129,0.17759,-0.19404,-1.0775,0
-9.8031,0.2579,0.77058,0.18001,0.0083726,2.02,-9.5283,0.63754,-0.17625,-0.93058,-0.53635,0.38722,-0.0038722,-0.87351,-2.4514,-9.3351,1.4916,0.11176,-1.0637,-0.35129,0.35885,-0.021565,-1.7977,0
-9.8115,0.16962,0.49948,0.10884,-0.050235,2.0713,-9.5181,0.66981,-0.17625,-0.93058,-0.53635,0.38733,0.3631,-0.87718,-2.6826,-9.3148,1.5238,0.11176,-1.0637,-0.35129,0.17571,-0.38271,-1.7977,0
-9.7126,0.78337,0.83892,-0.087912,-0.22606,2.1729,-9.4984,0.65097,-0.17625,-0.93058,-0.53635,0.38738,0.54658,-0.87901,-2.5419,-9.1256,1.4396,0.13137,-1.0842,-0.34914,0.54025,0.16535,-1.0739,0
-9.4244,0.51219,0.97241,-0.10047,-0.24699,1.8884,-9.6473,0.61985,-0.17811,-0.93246,-0.54224,0.20677,0.54839,-0.87542,-2.6036,-9.2546,1.5373,0.13137,-1.0842,-0.34914,0.71625,-0.18849,0.01621,0
-9.8268,0.43217,0.49153,-0.37677,-0.24699,2.0485,-9.5205,0.42988,-0.17811,-0.93246,-0.54224,-0.15451,0.36852,-0.8664,-2.6617,-9.335,1.502,0.13137,-1.0842,-0.34914,1.0754,-0.18479,0.74538,0
-9.7967,0.4412,0.62918,-0.12977,-0.56515,2.2455,-9.5273,0.73359,-0.17811,-0.93246,-0.54224,-0.32635,0.73721,-1.1552,-2.2882,-9.366,1.3963,0.11569,-1.076,-0.34914,0.89772,0.0056422,1.4619,0
-10.117,0.27663,0.60384,0.2428,-0.33072,2.2146,-9.6176,0.61418,-0.17811,-0.93246,-0.54224,0.38755,1.097,-0.88452,-2.2057,-9.3968,1.3218,0.11569,-1.076,-0.34914,0.71636,-0.17766,1.0991,0
-9.8904,0.07674,0.61743,-0.2135,-0.36421,2.0214,-9.5169,0.78395,-0.1744,-0.92308,-0.53045,-0.15029,0.0015029,-1.0071,-2.3001,-9.475,1.495,0.11569,-1.076,-0.34914,1.0827,0.54824,1.4602,0
-9.6449,-0.079964,0.37175,-0.15908,-0.27211,2.1129,-9.5472,0.72085,-0.1744,-0.92308,-0.53045,-0.50713,0.18856,-1.1461,-2.3251,-9.3372,1.2831,0.11569,-1.076,-0.34914,1.4453,0.90041,0.74192,0
-9.9164,0.36504,1.0539,-0.16327,-0.26792,1.9583,-9.4888,0.62848,-0.1744,-0.92308,-0.53045,0.02632,1.1007,-0.87733,-2.4311,-9.3651,1.4901,0.13333,-1.0698,-0.36638,1.2658,0.90578,1.0993,0
-9.5195,0.21511,0.28252,-0.18001,-0.25536,2.1227,-9.6976,0.53635,-0.15955,-0.93996,-0.53242,0.030376,0.18318,-1.0125,-2.6194,-9.3158,1.4196,0.13333,-1.0698,-0.36638,1.6267,1.0909,1.8267,0
-9.7593,0.088036,0.62898,-0.15071,-0.25536,2.154,-9.5569,0.74161,-0.15955,-0.93996,-0.53242,-0.15007,0.73545,-1.0145,-2.4424,-9.3049,1.5139,0.13333,-1.0698,-0.36638,1.6269,1.1054,3.2706,0
-9.9229,0.18627,0.74308,-0.17582,-0.25536,2.3572,-9.5579,0.64985,-0.15955,-0.93996,-0.53242,0.02621,0.73368,-0.87366,-2.6079,-9.3163,1.3675,0.12157,-1.0883,-0.34914,1.8118,1.648,3.2689,0
-9.5547,0.46411,0.59966,-0.2135,-0.33072,1.9786,-9.5589,0.54184,-0.15955,-0.93996,-0.53242,-0.32646,0.37024,-1.1516,-2.3803,-9.2956,1.4415,0.12157,-1.0883,-0.34914,1.451,1.47,3.2634,0
-9.5106,0.27848,1.0251,-0.20094,-0.28885,2.1222,-9.5482,0.62715,-0.18182,-0.93809,-0.5442,0.026265,0.91717,-0.8755,-2.3732,-9.3445,1.5536,0.12157,-1.0883,-0.34914,1.2696,1.2867,2.9006,0
-9.8629,0.21599,0.86154,-0.31816,-0.3977,2.1421,-9.6087,0.52015,-0.18182,-0.93809,-0.5442,0.39188,1.097,-1.0289,-2.5393,-9.2959,1.4102,0.12157,-1.0883,-0.34914,1.0918,1.4627,2.1733,0
-9.7753,0.38054,0.6553,-0.27211,-0.36002,1.8996,-9.7063,0.65868,-0.18182,-0.93809,-0.5442,0.39177,0.73003,-1.0252,-2.5131,-9.0754,1.4629,0.12941,-1.0719,-0.33836,0.9105,1.283,2.1714,0
-9.4662,0.584,0.82098,-0.3056,-0.43119,2.2957,-9.5981,0.58472,-0.18182,-0.91932,-0.53045,0.75272,-0.19101,-1.0232,-2.4953,-9.1843,1.572,0.12941,-1.0719,-0.33836,1.09,1.2777,1.8141,0
-9.7896,0.087102,0.69205,-0.35165,-0.48142,2.2117,-9.3705,0.57443,-0.18182,-0.91932,-0.53045,0.75305,0.9099,-1.0343,-2.3074,-9.3264,1.3566,0.12941,-1.0719,-0.33836,1.6413,2.5534,2.8954,0
-9.6828,0.29936,0.78484,-0.31816,-0.46468,1.9579,-9.4491,0.63046,-0.18182,-0.91932,-0.53045,0.74877,1.0934,-0.89171,-2.5887,-9.2961,1.3894,0.12157,-1.0657,-0.34267,2.3741,4.016,4.7005,0
-9.6361,0.49105,0.85472,-0.20931,-0.33909,2.1253,-9.795,0.69817,-0.15028,-0.93809,-0.52456,-0.14585,0.36843,-1.1552,-2.6906,-9.2158,1.4246,0.12157,-1.0657,-0.34267,2.3741,4.0196,5.0614,0
-9.283,0.51171,1.1618,-0.11303,-0.23025,1.949,-9.5479,0.65668,-0.15028,-0.93809,-0.52456,-0.69191,0.74086,-1.0037,-2.8191,-9.286,1.4003,0.12157,-1.0657,-0.34267,1.4693,3.3062,5.4115,0
-9.389,0.25962,1.0128,-0.037677,-0.15908,2.1621,-9.579,0.51142,-0.15028,-0.93809,-0.52456,-0.33491,1.1043,-0.87015,-2.7016,-9.3151,1.4926,0.12157,-1.0657,-0.34267,0.91608,1.8418,3.61,0
-9.7019,0.7491,1.2464,-0.012559,-0.15489,2.0079,-9.4802,0.49399,-0.15028,-0.93809,-0.52456,-0.51113,1.2895,-1.0128,-2.7394,-9.3756,1.4375,0.12157,-1.0657,-0.34267,1.1047,2.7509,3.9657,0
-9.8699,0.56482,1.3245,-0.075353,-0.19257,2.0015,-9.7864,0.57236,-0.17811,-0.93621,-0.52849,-0.3308,0.37028,-1.0072,-2.5336,-9.5271,1.2945,0.12157,-1.0657,-0.34267,1.6486,3.2828,3.2492,0
-9.7785,0.53893,0.97482,-0.0083726,-0.14233,2.0386,-9.4601,0.52655,-0.17811,-0.93621,-0.52849,0.20244,0.54843,-0.73103,-2.6383,-9.5753,1.4692,0.12157,-1.0657,-0.34267,-0.15945,2.0086,1.0598,0
-9.6928,0.29485,1.2265,-0.050235,-0.18838,2.1219,-9.6085,0.5408,-0.17811,-0.93621,-0.52849,0.74877,1.0934,-0.89171,-2.6226,-9.5606,1.9386,0.098039,-1.076,-0.34052,-0.89239,0.52789,-2.5502,0
-9.6308,0.22861,0.84163,-0.03349,-0.17582,2.0895,-9.4902,0.48388,-0.16512,-0.92308,-0.52652,1.6471,-0.38344,-0.75061,-2.6403,-9.2125,1.7477,0.098039,-1.076,-0.34052,-1.6253,-0.95279,-6.1602,0
-9.7948,0.34723,0.93651,-0.029304,-0.17582,2.2765,-9.7569,0.54534,-0.16512,-0.92308,-0.52652,2.0127,-0.20361,-0.90402,-2.717,-9.0143,1.5701,0.098039,-1.076,-0.34052,-1.4532,-1.6948,-7.5933,0
-9.7058,0.44116,0.72391,-0.020931,-0.16745,2.062,-9.6871,0.59877,-0.16512,-0.92308,-0.52652,2.0215,0.16327,-1.1965,-2.9762,-9.0843,1.5666,0.12157,-1.0862,-0.33405,-0.55371,-1.5113,-6.4942,0
-9.9718,0.10336,0.90404,0.037677,-0.083726,2.1844,-9.5471,0.73199,-0.16512,-0.92308,-0.52652,2.1932,-0.3889,-0.90578,-2.7902,-9.2225,1.7472,0.12157,-1.0862,-0.33405,-0.013243,-1.3243,-5.4022,0
-9.7846,0.34113,0.54649,0.16745,0.012559,2.2446,-9.4382,0.73804,-0.17996,-0.93058,-0.52652,2.1933,-0.021933,-0.90945,-2.8973,-9.3364,1.3561,0.12157,-1.0862,-0.33405,-0.011212,-1.1212,-3.2381,0
-9.8367,0.42072,0.61681,0.13815,-0.058608,2.2142,-9.578,0.61616,-0.17996,-0.93058,-0.52652,1.656,0.35041,-1.0467,-2.7455,-9.2473,1.2668,0.12157,-1.0862,-0.33405,-0.18525,-0.57147,-2.8861,0
-9.6635,0.34718,1.0734,0.054422,-0.1214,2.1131,-9.537,0.75261,-0.17996,-0.93058,-0.52652,1.1012,0.53945,-0.60462,-2.5587,-9.2463,1.371,0.11176,-1.0862,-0.33621,-1.09,-1.2849,-2.536,0
-9.5311,0.29068,0.79458,-0.062794,-0.22187,2.4395,-9.5372,0.73503,-0.19295,-0.94184,-0.52849,0.5635,-0.005635,-0.73271,-2.2263,-9.2371,1.2881,0.11176,-1.0862,-0.33621,-0.91953,-2.1867,-1.8016,0
-9.7927,0.24087,0.46378,-0.07954,-0.23443,2.151,-9.4,0.59318,-0.19295,-0.94184,-0.52849,0.37872,0.54667,-0.59024,-2.4103,-9.2956,1.4415,0.11176,-1.0862,-0.33621,-0.72546,-0.73321,-1.4512,0
-9.7137,0.33238,0.48255,-0.7619,-0.42282,1.979,-9.3584,0.79145,-0.19295,-0.94184,-0.52849,0.37883,0.91364,-0.59391,-2.2643,-9.3541,1.5948,0.12745,-1.0801,-0.34483,-0.36092,-0.18515,-0.72739,0
-9.534,0.43951,1.0606,1.0005,-0.012559,2.1738,-9.6576,0.58053,-0.19295,-0.94184,-0.52849,0.030486,0.55015,-1.0162,-2.5004,-9.2822,1.7755,0.12745,-1.0801,-0.34483,-0.54413,-0.55352,-1.4494,0
-9.5031,0.4088,1.1315,-0.29304,-0.43537,2.2062,-9.7258,0.69202,-0.19295,-0.94184,-0.52849,0.21104,0.36486,-1.018,-2.6243,-9.3541,1.5948,0.12745,-1.0801,-0.34483,-0.72379,-0.5662,-2.8969,0
-9.6977,0.53963,0.98541,-0.050235,-0.22187,2.1423,-9.4784,0.6725,-0.19295,-0.94184,-0.52849,0.73994,0.54306,-0.59743,-2.4987,-9.1865,1.3532,0.12745,-1.0801,-0.34483,0.36244,0.33773,-2.1622,0
-10.084,0.17467,0.73151,-0.062794,-0.2428,2.2639,-9.4993,0.56851,-0.19295,-0.94184,-0.52849,0.74855,0.35949,-0.88437,-2.4827,-9.2449,1.5065,0.12157,-1.076,-0.34698,0.36067,0.15989,-1.7994,0
-10.021,0.025504,0.56019,-0.062794,-0.22187,2.2156,-9.5966,0.74024,-0.16883,-0.93246,-0.53831,1.1011,0.35596,-0.60278,-2.5394,-9.3756,1.4375,0.12157,-1.076,-0.34698,-0.0075829,-0.75829,-3.2417,0
-9.8401,0.08807,0.54477,-0.083726,-0.21769,2.1957,-9.696,0.69341,-0.16883,-0.93246,-0.53831,1.2816,-0.1963,-0.60087,-2.4066,-9.2868,1.3169,0.12157,-1.076,-0.34698,-0.7239,-0.57702,-3.9798,0
-9.9276,0.41949,0.64828,-0.13396,-0.2763,2.1024,-9.5975,0.64532,-0.16883,-0.93246,-0.53831,1.2816,-0.012816,-0.6027,-2.3543,-9.0052,1.4768,0.11569,-1.076,-0.34267,-0.53542,0.31765,-5.068,0
-9.7814,0.17959,0.54248,-0.092098,-0.23862,2.2422,-9.4906,0.44372,-0.17254,-0.94559,-0.52652,0.74,0.72654,-0.59927,-2.7347,-9.1579,1.2088,0.11569,-1.076,-0.34267,-0.17817,0.13629,-4.6981,0
-9.9583,-0.066172,0.69931,-0.096285,-0.24699,2.225,-9.5174,0.73388,-0.17254,-0.94559,-0.52652,0.02621,0.73368,-0.87366,-2.7372,-9.2933,1.6708,0.11569,-1.076,-0.34267,0.18104,0.15082,-2.886,0
-9.824,0.28923,0.64708,-0.15489,-0.31816,2.1432,-9.5175,0.72264,-0.17254,-0.94559,-0.52652,0.017657,1.1007,-0.58856,-2.512,-9.3947,1.5303,0.11569,-1.076,-0.34267,0.89928,0.16183,-1.0667,0
-9.6804,0.17986,0.61619,-0.18001,-0.35165,2.0845,-9.585,0.90618,-0.17254,-0.94559,-0.52652,-0.51985,1.1061,-0.72216,-2.4275,-9.1869,1.3115,0.10196,-1.0739,-0.35129,1.4436,0.73339,2.1876,0
-9.6337,0.37029,0.81227,-0.22187,-0.3977,1.9404,-9.5562,0.81243,-0.17811,-0.91745,-0.52259,-1.0574,1.1115,-0.85577,-2.3406,-9.3752,1.4792,0.10196,-1.0739,-0.35129,1.2624,0.56453,3.2687,0
-9.6348,0.42904,0.99651,-0.24699,-0.43956,2.3988,-9.6071,0.67905,-0.17811,-0.91745,-0.52259,-0.70035,1.4749,-0.72224,-2.4359,-9.2173,1.2683,0.10196,-1.0739,-0.35129,0.54424,0.56435,2.5323,0
-9.974,0.21383,0.96661,-0.27211,-0.47305,2.1536,-9.5574,0.69992,-0.17811,-0.91745,-0.52259,-0.8853,1.4767,-0.57426,-2.1259,-9.2173,1.2683,0.12941,-1.0678,-0.34483,0.73276,1.4626,1.8051,0
-9.6426,0.31038,0.7332,-0.20931,-0.38514,1.869,-9.7562,0.61421,-0.17069,-0.93996,-0.52456,-0.52424,0.92267,-0.57594,-2.383,-9.3047,1.5348,0.12941,-1.0678,-0.34483,0.73984,2.1704,-0.0069072,0
-9.7137,0.3307,0.65082,-0.10884,-0.27211,2.3584,-9.6366,0.69801,-0.17069,-0.93996,-0.52456,-0.15868,0.91902,-0.72752,-2.6304,-9.445,1.4965,0.12941,-1.0678,-0.34483,0.92295,2.5279,-0.36783,0
-9.777,0.46862,0.93691,-0.050235,-0.19676,2.1932,-9.5186,0.61892,-0.17069,-0.93996,-0.52456,0.030486,0.55015,-1.0162,-2.6944,-9.2643,1.568,0.12941,-1.0678,-0.34483,0.73799,1.9853,-0.3661,0
-9.7152,0.40753,1.0472,-0.029304,-0.17164,2.051,-9.6179,0.58128,-0.17069,-0.93996,-0.52456,0.56372,0.72831,-0.74006,-2.7792,-9.6049,1.5093,0.13333,-1.0719,-0.34483,0.55128,1.2685,0.35935,0
-9.7162,0.45882,0.96761,-0.020931,-0.17582,2.1214,-9.4589,0.64202,-0.17254,-0.91932,-0.53438,0.56361,0.36134,-0.73639,-2.6964,-9.2537,1.6311,0.13333,-1.0719,-0.34483,0.9068,0.9129,1.4531,0
-9.7669,0.46735,1.0736,-0.037677,-0.17164,2.206,-9.676,0.71534,-0.17254,-0.91932,-0.53438,0.2066,-0.002066,-0.86991,-2.7298,-9.2559,1.4122,0.13333,-1.0719,-0.34483,0.18325,0.37197,1.083,0
-9.772,0.21553,0.99834,-0.025118,-0.18001,2.0531,-9.6858,0.72374,-0.17254,-0.91932,-0.53438,0.3831,0.73011,-0.73646,-2.6616,-9.0958,1.4202,0.11373,-1.0616,-0.35129,0.1814,0.18691,0.72378,0
-9.8368,0.42734,0.96478,-0.041863,-0.18838,2.4182,-9.4781,0.70653,-0.16698,-0.92871,-0.54028,0.56361,0.36134,-0.73639,-2.5403,-9.455,1.496,0.11373,-1.0616,-0.35129,0.17955,0.0018503,0.36458,0
-9.768,0.51885,0.97301,-0.020931,-0.16745,2.2552,-9.6378,0.57191,-0.16698,-0.92871,-0.54028,0.55933,0.54487,-0.59384,-2.575,-9.294,1.5978,0.11373,-1.0616,-0.35129,-0.0018867,-0.18867,-0.72017,0
-9.9346,0.26678,0.76085,-0.037677,-0.19257,2.0308,-9.5177,0.70067,-0.16698,-0.92871,-0.54028,0.37883,0.91364,-0.59391,-2.5191,-9.3724,1.7605,0.11373,-1.0616,-0.35129,-0.0037012,-0.37012,-0.71839,0
-9.7436,0.30959,0.71207,0.012559,-0.11722,2.0916,-9.6781,0.50576,-0.18553,-0.92308,-0.52063,0.026045,0.18323,-0.86815,-2.5285,-9.263,1.7035,0.12157,-1.0883,-0.34698,-0.0073303,-0.73303,-0.71484,0
-9.9997,0.48773,0.82284,0.11722,-0.03349,2.2653,-9.5479,0.65984,-0.18553,-0.92308,-0.52063,0.37439,0.54671,-0.44586,-2.6092,-9.4754,1.4637,0.12157,-1.0883,-0.34698,-0.36818,-0.91096,-0.72028,0
-9.6735,0.3394,0.83055,0.14652,-0.050235,1.9395,-9.5972,0.67495,-0.18553,-0.92308,-0.52063,0.73994,0.54306,-0.59743,-2.6936,-9.2546,1.5373,0.12157,-1.0883,-0.34698,0.53307,-0.55324,-0.34482,0
-9.5581,0.1281,0.86416,0.029304,-0.12559,2.1028,-9.6772,0.59967,-0.18553,-0.92308,-0.52063,0.37855,-0.0037855,-0.58473,-2.7359,-9.214,1.6018,0.13137,-1.0657,-0.34483,0.17404,-0.54973,-0.35203,0
-9.9336,0.21549,0.84045,-0.046049,-0.19257,2.377,-9.5385,0.60935,-0.18182,-0.92683,-0.52652,0.7355,0.17613,-0.44937,-2.4747,-9.2941,1.5874,0.13137,-1.0657,-0.34483,0.17581,-0.37188,-0.71479,0
-9.8764,0.38699,0.91904,-0.071167,-0.20513,2.1431,-9.5877,0.6358,-0.18182,-0.92683,-0.52652,0.73561,0.5431,-0.45304,-2.3942,-9.1747,1.5308,0.13137,-1.0657,-0.34483,0.17585,-0.36827,-0.35381,0
-9.6753,0.42927,0.93337,-0.80795,-0.40188,2.1524,-9.7386,0.39918,-0.18182,-0.92683,-0.52652,0.55494,0.36142,-0.44761,-2.6582,-9.283,1.7025,0.13137,-1.0657,-0.34483,0.17404,-0.54973,-0.35203,0
-9.9013,0.11395,0.92604,0.93354,-0.046049,2.1418,-9.519,0.57672,-0.17811,-0.93058,-0.52259,0.37,0.36327,-0.29963,-2.5116,-9.3948,1.5198,0.12745,-1.0801,-0.34698,0.35177,-0.72933,0.014329,0
-9.4905,0.28079,0.81474,-0.25118,-0.35583,1.9072,-9.4588,0.6503,-0.17811,-0.93058,-0.52259,-0.15446,0.552,-0.86823,-2.4842,-9.4438,1.6216,0.12745,-1.0801,-0.34698,0.34992,-0.91439,-0.34487,0
-9.5923,0.32256,0.5764,-0.066981,-0.20513,2.122,-9.4184,0.7378,-0.17811,-0.93058,-0.52259,0.19394,1.099,-0.44777,-2.7297,-9.4253,1.4662,0.12745,-1.0801,-0.34698,0.34811,-1.0958,-0.34309,0
-9.649,0.12803,0.77994,-0.092098,-0.20513,2.1117,-9.6585,0.48611,-0.17811,-0.93058,-0.52259,-0.1674,0.73562,-0.43691,-2.6191,-9.3458,1.4181,0.11569,-1.0698,-0.34267,0.34633,-1.2737,0.019663,0
-9.6676,0.046692,0.81473,-0.092098,-0.22187,2.2654,-9.5078,0.70351,-0.17069,-0.93058,-0.53045,-0.52429,0.73919,-0.57411,-2.4285,-9.2364,1.3611,0.11569,-1.0698,-0.34267,0.16318,-1.6348,0.019612,0
-9.7652,0.38054,0.66583,-0.087912,-0.19257,2.3884,-9.4973,0.76777,-0.17069,-0.93058,-0.53045,-0.34357,1.1044,-0.58137,-2.3215,-9.5178,1.222,0.11569,-1.0698,-0.34267,0.16681,-1.2719,0.016056,0
-9.914,0.24786,0.65389,-0.096285,-0.19676,2.0219,-9.7064,0.64948,-0.17069,-0.93058,-0.53045,-0.3479,1.1044,-0.43699,-2.3124,-9.4677,1.235,0.11569,-1.0698,-0.34267,0.35177,-0.72933,0.014329,0
-9.9215,0.11459,0.84189,-0.10047,-0.20513,2.1718,-9.6196,0.41574,-0.1744,-0.92495,-0.54028,0.017657,1.1007,-0.58856,-2.5021,-9.305,1.5035,0.11569,-1.076,-0.34483,-0.0072942,-0.72942,-0.35386,0
-9.6199,0.18877,0.79594,-0.11303,-0.23862,2.1318,-9.4687,0.65205,-0.1744,-0.92495,-0.54028,0.37877,0.73016,-0.59208,-2.2157,-9.3968,1.3218,0.11569,-1.076,-0.34483,0.17948,-0.0053685,-0.35737,0
-9.509,0.19787,1.0073,-0.13815,-0.25118,2.226,-9.7164,0.64061,-0.1744,-0.92495,-0.54028,0.38744,0.73007,-0.88085,-2.5143,-9.467,1.2975,0.11569,-1.076,-0.34483,0.36977,1.0708,-1.4474,0
-9.5921,0.31278,0.54394,-0.16327,-0.29304,1.9587,-9.5783,0.58234,-0.1744,-0.92495,-0.54028,0.73989,0.35957,-0.59559,-2.5702,-9.4152,1.4772,0.11373,-1.0821,-0.34483,0.192,1.2468,-2.1747,0
-9.7472,0.48994,0.85462,-0.20094,-0.3349,2.1931,-9.5387,0.58666,-0.15955,-0.93246,-0.53831,0.92483,0.35772,-0.74357,-2.6261,-9.1741,1.5934,0.11373,-1.0821,-0.34483,0.19204,1.2504,-1.8137,0
-9.7041,0.35897,0.86389,-0.22187,-0.36002,2.3149,-9.4493,0.61318,-0.15955,-0.93246,-0.53831,0.74428,0.54302,-0.74182,-2.4846,-9.1945,1.5507,0.11373,-1.0821,-0.34483,0.18848,0.89467,-1.0882,0
-9.9266,0.3682,0.72788,-0.2428,-0.38095,2.1833,-9.5982,0.57317,-0.15955,-0.93246,-0.53831,0.73989,0.35957,-0.59559,-2.5494,-9.0733,1.6713,0.11373,-1.0821,-0.34483,0.010779,1.0779,-1.0936,0
-9.9536,0.20741,0.61867,-0.19257,-0.33909,2.264,-9.5993,0.46976,-0.16883,-0.92495,-0.53242,0.37877,0.73016,-0.59208,-2.5058,-9.2539,1.6102,0.10784,-1.0678,-0.33405,0.18852,0.89828,-0.72723,0
-9.6755,0.4422,0.65032,-0.083726,-0.16327,2.226,-9.5364,0.81627,-0.16883,-0.92495,-0.53242,0.18966,1.2825,-0.30522,-2.738,-9.2465,1.3502,0.10784,-1.0678,-0.33405,0.0053353,0.53353,-1.0883,0
-9.787,0.46106,0.67307,-0.0083726,-0.07954,2.0602,-9.5189,0.58632,-0.16883,-0.92495,-0.53242,-0.16307,0.73558,-0.5813,-2.5002,-9.2225,1.7472,0.10784,-1.0678,-0.33405,0.18667,0.71322,-1.0864,0
-9.8149,0.34136,0.49388,0.016745,-0.037677,2.082,-9.7175,0.52453,-0.17069,-0.93621,-0.53831,-0.34368,0.73738,-0.5777,-2.6829,-9.2847,1.5253,0.12745,-1.0637,-0.32543,0.36622,0.71507,-0.72185,0
-9.8682,0.47927,0.7905,0.03349,-0.054422,2.125,-9.6554,0.7989,-0.17069,-0.93621,-0.53831,0.0088835,0.73386,-0.29612,-2.4001,-9.206,1.4043,0.12745,-1.0637,-0.32543,0.18129,0.17608,-0.35915,0
-9.7837,0.29783,0.83733,0.016745,-0.037677,2.1316,-9.499,0.59845,-0.17069,-0.93621,-0.53831,-0.16318,0.3686,-0.57762,-2.5699,-9.3555,1.4489,0.12745,-1.0637,-0.32543,-0.36092,-0.18515,-0.72739,0
-9.5454,-0.0013903,0.69461,0.012559,-0.046049,2.0208,-9.6075,0.63358,-0.17069,-0.93621,-0.53831,0.20682,0.73188,-0.87726,-2.5218,-9.4047,1.5298,0.12745,-1.0637,-0.32543,0.18311,0.35754,-0.36092,0
-9.8471,0.43712,0.98671,0.037677,-0.029304,2.0499,-9.549,0.54305,-0.18924,-0.92871,-0.53045,0.37017,0.91373,-0.30514,-2.5737,-9.3243,1.565,0.12549,-1.078,-0.34483,0.54385,0.52464,-1.4384,0
-9.647,0.53026,0.96351,0.037677,-0.029304,2.1507,-9.4102,0.56141,-0.18924,-0.92871,-0.53045,0.54634,0.545,-0.16068,-2.5879,-9.4758,1.422,0.12549,-1.078,-0.34483,0.0017062,0.17062,-1.0847,0
-9.4212,0.35054,0.97892,0.054422,0.012559,2.1542,-9.7168,0.5982,-0.18924,-0.92871,-0.53045,0.72689,0.3597,-0.16244,-2.5232,-9.2348,1.5174,0.12549,-1.078,-0.34483,-0.35918,-0.010919,-1.4511,0
-9.7821,0.21732,0.80903,0.11303,0.087912,2.023,-9.7253,0.7423,-0.18738,-0.93058,-0.53438,0.37417,-0.18723,-0.43851,-2.5483,-9.3062,1.3784,0.10392,-1.0719,-0.35129,-0.17785,0.16877,-1.4493,0
-10.082,0.54001,0.56439,0.26792,0.17582,1.9912,-9.6265,0.71567,-0.18738,-0.93058,-0.53438,0.55494,0.36142,-0.44761,-2.4075,-9.2367,1.3298,0.10392,-1.0719,-0.35129,-0.35185,0.72211,-0.73628,0
-9.803,0.25012,0.5383,0.20513,0.11722,2.0814,-9.7081,0.47291,-0.18738,-0.93058,-0.53438,0.73117,0.17617,-0.30499,-2.6438,-9.2047,1.5293,0.10392,-1.0719,-0.35129,-0.89965,-0.19792,-2.5431,0
-9.7937,0.29006,0.59453,0.041863,-0.020931,1.9397,-9.717,0.57521,-0.18738,-0.93058,-0.53438,0.1935,-0.36891,-0.43308,-2.6738,-9.3443,1.5745,0.10392,-1.0719,-0.35129,-0.7202,-0.2069,-3.2614,0
-9.7993,0.571,0.77771,0.0083726,-0.050235,2.1726,-9.5787,0.54279,-0.18367,-0.91932,-0.5442,0.017437,0.3668,-0.58122,-2.5967,-9.2536,1.6415,0.12941,-1.0739,-0.34914,-0.72383,-0.56981,-3.2579,0
-9.8353,0.34956,0.66304,-0.23862,-0.087912,2.2844,-9.4993,0.56871,-0.18367,-0.91932,-0.5442,0.0089937,1.1008,-0.29979,-2.7215,-9.1357,1.4286,0.12941,-1.0739,-0.34914,-0.0038456,-0.38456,-2.1623,0
-9.9779,0.41016,0.52113,-0.062794,-0.2135,1.8838,-9.4418,0.36966,-0.18367,-0.91932,-0.5442,-0.34796,0.92091,-0.43515,-2.6212,-9.2455,1.4544,0.12941,-1.0739,-0.34914,0.35185,-0.72211,0.73628,0
-9.7698,0.61229,0.71826,0.52747,0.058608,2.1428,-9.558,0.63728,-0.19666,-0.92871,-0.53242,-0.35223,1.1044,-0.2926,-2.3837,-9.135,1.5016,0.13137,-1.0554,-0.34267,-0.19211,-1.2576,1.0918,0
-9.6,0.20043,0.66014,-0.2428,-0.23862,2.1832,-9.5784,0.57416,-0.19666,-0.92871,-0.53242,-0.34785,1.2879,-0.43882,-2.402,-9.1754,1.4579,0.13137,-1.0554,-0.34267,-0.55673,-1.8129,-0.35402,0
-9.4513,0.34194,0.7992,-0.029304,-0.083726,1.9598,-9.5873,0.67565,-0.19666,-0.92871,-0.53242,-0.34807,0.55394,-0.43148,-2.5804,-9.3653,1.4692,0.13137,-1.0554,-0.34267,-0.55132,-1.2721,-0.72033,0
-9.8898,0.045629,0.69884,-0.050235,-0.10047,2.154,-9.707,0.58827,-0.19666,-0.92871,-0.53242,-0.16762,0.0016762,-0.42956,-2.5786,-9.3858,1.4161,0.13137,-1.0554,-0.34267,-0.18514,-0.56064,-1.8032,0
-9.6107,0.23123,0.59976,-0.050235,-0.10884,2.162,-9.5192,0.55608,-0.17625,-0.91745,-0.54028,0.0087733,0.36688,-0.29244,-2.3498,-9.3655,1.4484,0.13333,-1.0595,-0.35129,-0.00010828,-0.010828,-1.0829,0
